date,open,high,low,close,volume,dividend_amount,split_factor,DGS3MO,calendar_days_to_next,cash_return_to_next
2012-03-05,137.1,137.2,136.28,136.75,140765000.0,0.0,1.0,0.07,1,1.917139136997648e-06
2012-03-06,135.35,135.43,134.36,134.75,202129800.0,0.0,1.0,0.08,1,2.190906976951013e-06
2012-03-07,135.06,135.91,134.93,135.69,143692100.0,0.0,1.0,0.08,1,2.190906976951013e-06
2012-03-08,136.52,137.32,136.24,137.04,116968800.0,0.0,1.0,0.08,1,2.190906976951013e-06
2012-03-09,137.3,137.93,137.13,137.57,122836700.0,0.0,1.0,0.08,3,6.572735330889756e-06
2012-03-12,137.55,137.76,137.09,137.58,104003500.0,0.0,1.0,0.09,1,2.4646475380585287e-06
2012-03-13,138.32,140.13,138.09,140.062,184090400.0,0.0,1.0,0.09,1,2.4646475380585287e-06
2012-03-14,140.1,140.445,139.48,139.91,145163500.0,0.0,1.0,0.08,1,2.190906976951013e-06
2012-03-15,140.12,140.78,139.76,140.72,165118400.0,0.0,1.0,0.09,1,2.4646475380585287e-06
2012-03-16,140.36,140.48,140.0,140.3,152893400.0,0.61389,1.0,0.08,3,6.572735330889756e-06
2012-03-19,140.21,141.28,140.11,140.85,125291000.0,0.0,1.0,0.09,1,2.4646475380585287e-06
2012-03-20,140.05,140.61,139.64,140.44,121729600.0,0.0,1.0,0.1,1,2.7383608263154e-06
2012-03-21,140.52,140.65,139.92,140.21,122388400.0,0.0,1.0,0.1,1,2.7383608263154e-06
2012-03-22,139.18,139.55,138.74,139.2,135216700.0,0.0,1.0,0.09,1,2.4646475380585287e-06
2012-03-23,139.32,139.81,138.55,139.65,120520900.0,0.0,1.0,0.08,3,6.572735330889756e-06
2012-03-26,140.65,141.61,140.6,141.61,120163900.0,0.0,1.0,0.08,1,2.190906976951013e-06
2012-03-27,141.74,141.83,141.08,141.17,119868400.0,0.0,1.0,0.09,1,2.4646475380585287e-06
2012-03-28,141.1,141.32,139.64,140.47,148562000.0,0.0,1.0,0.09,1,2.4646475380585287e-06
2012-03-29,139.64,140.4934,139.09,140.23,164963600.0,0.0,1.0,0.09,1,2.4646475380585287e-06
2012-03-30,140.92,141.05,140.05,140.81,135486700.0,0.0,1.0,0.07,3,5.751428437505979e-06
2012-04-02,140.64,142.21,140.36,141.84,151741100.0,0.0,1.0,0.07,1,1.917139136997648e-06
2012-04-03,141.64,141.8826,140.43,141.26,155806600.0,0.0,1.0,0.08,1,2.190906976951013e-06
2012-04-04,140.22,140.339,139.34,139.86,146895900.0,0.0,1.0,0.08,1,2.190906976951013e-06
2012-04-05,139.38,140.2,139.26,139.79,137439400.0,0.0,1.0,0.08,4,8.763656708099532e-06
2012-04-09,138.03,139.8444,137.84,138.22,127555900.0,0.0,1.0,0.07,1,1.917139136997648e-06
2012-04-10,137.95,138.34,135.76,135.9,235360200.0,0.0,1.0,0.09,1,2.4646475380585287e-06
2012-04-11,137.29,137.54,136.75,137.0,154132900.0,0.0,1.0,0.09,1,2.4646475380585287e-06
2012-04-12,137.13,138.9,137.03,138.79,154321500.0,0.0,1.0,0.09,1,2.4646475380585287e-06
2012-04-13,138.47,138.8168,137.01,137.14,169246600.0,0.0,1.0,0.09,3,7.393960838042446e-06
2012-04-16,137.84,138.04,136.58,137.05,147825200.0,0.0,1.0,0.09,1,2.4646475380585287e-06
2012-04-17,137.84,139.36,137.698,139.082,147877600.0,0.0,1.0,0.08,1,2.190906976951013e-06
2012-04-18,138.46,139.08,138.38,138.61,123884200.0,0.0,1.0,0.08,1,2.190906976951013e-06
2012-04-19,138.63,139.15,137.07,137.72,198666700.0,0.0,1.0,0.07,1,1.917139136997648e-06
2012-04-20,138.33,138.83,137.87,137.95,143199600.0,0.0,1.0,0.07,3,5.751428437505979e-06
2012-04-23,136.54,136.91,135.94,136.79,171844900.0,0.0,1.0,0.08,1,2.190906976951013e-06
2012-04-24,136.91,137.66,136.8,137.31,137484200.0,0.0,1.0,0.08,1,2.190906976951013e-06
2012-04-25,138.65,139.25,138.53,139.19,150255000.0,0.0,1.0,0.09,1,2.4646475380585287e-06
2012-04-26,138.89,140.32,138.81,140.16,136292700.0,0.0,1.0,0.09,1,2.4646475380585287e-06
2012-04-27,140.58,140.79,139.8,140.39,130725000.0,0.0,1.0,0.09,3,7.393960838042446e-06
2012-04-30,140.11,140.21,139.49,139.87,115092200.0,0.0,1.0,0.09,1,2.4646475380585287e-06
2012-05-01,139.79,141.66,139.63,140.74,138837300.0,0.0,1.0,0.1,1,2.7383608263154e-06
2012-05-02,139.92,140.46,139.46,140.325,121080900.0,0.0,1.0,0.09,1,2.4646475380585287e-06
2012-05-03,140.34,140.45,138.99,139.25,143762700.0,0.0,1.0,0.08,1,2.190906976951013e-06
2012-05-04,138.515,139.3012,136.92,137.0,193931300.0,0.0,1.0,0.09,3,7.393960838042446e-06
2012-05-07,136.51,137.56,136.46,137.1,127765900.0,0.0,1.0,0.07,1,1.917139136997648e-06
2012-05-08,136.28,136.77,134.92,136.55,213383900.0,0.0,1.0,0.1,1,2.7383608263154e-06
2012-05-09,135.1,136.61,134.49,135.74,220778200.0,0.0,1.0,0.09,1,2.4646475380585287e-06
2012-05-10,136.68,136.85,135.71,136.02,150600900.0,0.0,1.0,0.09,1,2.4646475380585287e-06
2012-05-11,135.17,136.87,135.11,135.61,153032400.0,0.0,1.0,0.1,3,8.21510497450717e-06
2012-05-14,134.31,135.6144,133.91,134.11,163909900.0,0.0,1.0,0.1,1,2.7383608263154e-06
2012-05-15,134.02,134.81,133.13,133.34,207629200.0,0.0,1.0,0.1,1,2.7383608263154e-06
2012-05-16,133.94,134.55,132.8,132.829,207265600.0,0.0,1.0,0.09,1,2.4646475380585287e-06
2012-05-17,132.86,133.02,130.79,130.86,247992900.0,0.0,1.0,0.1,1,2.7383608263154e-06
2012-05-18,131.37,131.6,129.55,129.74,319631100.0,0.0,1.0,0.1,3,8.21510497450717e-06
2012-05-21,130.16,132.02,129.95,131.97,177861100.0,0.0,1.0,0.08,1,2.190906976951013e-06
2012-05-22,132.31,133.23,131.34,132.2,197531100.0,0.0,1.0,0.09,1,2.4646475380585287e-06
2012-05-23,131.25,132.46,129.99,132.27,204958300.0,0.0,1.0,0.09,1,2.4646475380585287e-06
2012-05-24,132.63,132.84,131.42,132.53,167357600.0,0.0,1.0,0.09,1,2.4646475380585287e-06
2012-05-25,132.48,132.85,131.78,132.1,135465600.0,0.0,1.0,0.1,4,1.095348829682763e-05
2012-05-29,133.16,133.93,131.17,133.7,152883400.0,0.0,1.0,0.09,1,2.4646475380585287e-06
