date,open,high,low,close,volume,dividend_amount,split_factor,DGS3MO,calendar_days_to_next,cash_return_to_next
2019-05-23,283.16,283.21,280.57,282.14,98733847,0.0,1.0,2.38,1,6.444370665681376e-05
2019-05-24,283.74,284.2,282.09,282.78,55268095,0.0,1.0,2.37,4,0.0002567290034276
2019-05-28,283.09,284.15,280.13,280.15,70029356,0.0,1.0,2.35,1,6.364072668163523e-05
2019-05-29,278.91,279.36,276.71,278.27,104972927,0.0,1.0,2.37,1,6.417607274022963e-05
2019-05-30,279.11,280.04,277.81,279.03,62523780,0.0,1.0,2.37,1,6.417607274022963e-05
2019-05-31,276.2,277.12,275.24,275.27,86862782,0.0,1.0,2.38,3,0.0001933435792118
2019-06-03,275.31,276.55,273.09,274.57,96427952,0.0,1.0,2.35,1,6.364072668163523e-05
2019-06-04,277.12,280.68,276.62,280.53,77231889,0.0,1.0,2.35,1,6.364072668163523e-05
2019-06-05,282.33,282.99,280.32,282.96,71169717,0.0,1.0,2.35,1,6.364072668163523e-05
2019-06-06,283.29,285.55,282.57,284.8,69430381,0.0,1.0,2.35,1,6.364072668163523e-05
2019-06-07,285.93,288.85,285.74,287.65,74272199,0.0,1.0,2.33,3,0.0001893277759448
2019-06-10,289.37,290.82,288.87,288.97,60799053,0.0,1.0,2.28,1,6.176619357578517e-05
2019-06-11,290.99,291.4,288.18,288.9,58641325,0.0,1.0,2.29,1,6.203406233651343e-05
2019-06-12,288.64,289.26,287.82,288.39,47096312,0.0,1.0,2.27,1,6.149829869572798e-05
2019-06-13,289.4,289.98,288.62,289.58,48945156,0.0,1.0,2.24,1,6.069445728917877e-05
2019-06-14,289.26,289.93,288.41,289.26,52324716,0.0,1.0,2.19,3,0.000178073165221
2019-06-17,289.52,290.22,289.18,289.37,39205709,0.0,1.0,2.2,1,5.962230276757019e-05
2019-06-18,291.39,293.57,290.99,292.4,85434823,0.0,1.0,2.23,1,6.042645788117973e-05
2019-06-19,292.55,293.65,291.47,293.06,78674377,0.0,1.0,2.22,1,6.015843232831664e-05
2019-06-20,296.04,296.31,293.13,295.86,116570017,0.0,1.0,2.18,1,5.908606856652732e-05
2019-06-21,294.13,295.52,293.76,294.0,83309466,1.4316,1.0,2.14,3,0.0001740499550573
2019-06-24,294.23,294.58,293.47,293.64,47582730,0.0,1.0,2.11,1,5.720842422807237e-05
2019-06-25,293.7,293.73,290.64,290.76,82028656,0.0,1.0,2.13,1,5.7745024993227645e-05
2019-06-26,291.75,292.31,290.35,290.47,51584902,0.0,1.0,2.12,1,5.74767377112817e-05
2019-06-27,291.31,292.06,290.89,291.5,40355239,0.0,1.0,2.15,1,5.828152097464567e-05
2019-06-28,292.58,293.55,292.01,293.0,59350929,0.0,1.0,2.14,3,0.0001740499550573
2019-07-01,296.68,296.92,294.33,295.66,79107474,0.0,1.0,2.12,1,5.74767377112817e-05
2019-07-02,295.61,296.49,294.68,296.43,61504544,0.0,1.0,2.21,1,5.9890380625482464e-05
2019-07-03,297.18,298.82,297.02,298.8,40898896,0.0,1.0,2.2,2,0.0001192481603542
2019-07-05,297.44,298.64,296.01,298.46,51677326,0.0,1.0,2.21,3,0.0001796819026642
2019-07-08,297.01,298.26,296.22,296.82,45841772,0.0,1.0,2.23,1,6.042645788117973e-05
2019-07-09,295.54,297.52,295.48,297.19,41101279,0.0,1.0,2.26,1,6.12303776914569e-05
2019-07-10,298.37,299.66,297.78,298.61,58595558,0.0,1.0,2.26,1,6.12303776914569e-05
2019-07-11,299.32,299.58,298.2,299.31,50889481,0.0,1.0,2.2,1,5.962230276757019e-05
2019-07-12,299.85,300.73,299.51,300.65,40354410,0.0,1.0,2.17,3,0.0001764641154831
2019-07-15,301.13,301.13,300.19,300.75,33910261,0.0,1.0,2.14,1,5.801328607923928e-05
2019-07-16,300.65,300.88,299.44,299.78,40567964,0.0,1.0,2.16,1,5.854972968410976e-05
2019-07-17,299.75,299.93,297.74,297.74,44102443,0.0,1.0,2.15,1,5.828152097464567e-05
2019-07-18,297.19,299.25,296.7,298.83,51701687,0.0,1.0,2.14,1,5.801328607923928e-05
2019-07-19,300.04,300.07,296.98,297.17,71081238,0.0,1.0,2.05,3,0.0001668032520425
2019-07-22,297.61,298.5,297.04,297.9,43687404,0.0,1.0,2.06,1,5.58664636172157e-05
2019-07-23,299.14,300.03,298.22,300.03,44657973,0.0,1.0,2.09,1,5.667171863832365e-05
2019-07-24,299.19,301.44,299.09,301.44,47213232,0.0,1.0,2.06,1,5.58664636172157e-05
2019-07-25,300.94,301.0,299.11,300.0,55394074,0.0,1.0,2.1,1,5.694008453893673e-05
2019-07-26,300.76,302.23,300.62,302.01,45084077,0.0,1.0,2.1,3,0.0001708299803209
2019-07-29,301.88,302.01,300.85,301.46,38126462,0.0,1.0,2.12,1,5.74767377112817e-05
2019-07-30,299.91,301.17,299.49,300.72,45849045,0.0,1.0,2.12,1,5.74767377112817e-05
2019-07-31,300.99,301.2,295.2,297.43,104245162,0.0,1.0,2.08,1,5.640332652112612e-05
2019-08-01,297.6,300.87,293.96,294.84,142646576,0.0,1.0,2.08,1,5.640332652112612e-05
2019-08-02,293.85,294.12,290.9,292.62,116749695,0.0,1.0,2.07,3,0.0001684141781084
2019-08-05,288.09,288.21,281.72,283.82,178745449,0.0,1.0,2.06,1,5.58664636172157e-05
2019-08-06,285.91,288.04,284.28,287.8,120711682,0.0,1.0,2.05,1,5.559799282006672e-05
2019-08-07,284.4,288.82,282.04,287.97,140572265,0.0,1.0,2.05,1,5.559799282006672e-05
2019-08-08,289.62,293.62,289.01,293.62,87713904,0.0,1.0,2.02,1,5.479242298611631e-05
2019-08-09,292.58,293.24,289.65,291.62,93729958,0.0,1.0,2.02,3,0.0001643862757516
2019-08-12,289.96,291.61,287.02,288.07,62629500,0.0,1.0,2.0,1,5.425524517677083e-05
2019-08-13,287.74,294.15,287.36,292.55,94792972,0.0,1.0,2.0,1,5.425524517677083e-05
2019-08-14,288.07,288.74,283.76,283.9,135622053,0.0,1.0,2.0,1,5.425524517677083e-05
2019-08-15,284.88,285.64,282.39,284.65,101929845,0.0,1.0,1.96,1,5.3180574364875e-05
2019-08-16,286.48,289.33,284.7138,288.85,85825286,0.0,1.0,1.91,3,0.0001555179945671
2019-08-19,292.19,293.08,291.44,292.33,53640153,0.0,1.0,1.87,1,5.076102696555118e-05
2019-08-20,291.77,292.36,289.95,290.09,51652752,0.0,1.0,1.94,1,5.26430812799461e-05
2019-08-21,292.48,292.86,291.72,292.45,49723430,0.0,1.0,1.94,1,5.26430812799461e-05
2019-08-22,293.23,293.93,290.4,292.36,51739292,0.0,1.0,1.97,1,5.344928147987815e-05
2019-08-23,290.92,292.76,283.47,284.85,149318151,0.0,1.0,2.0,3,0.0001627745665848
2019-08-26,287.27,288.0,285.58,288.0,72620598,0.0,1.0,1.97,1,5.344928147987815e-05
2019-08-27,289.54,289.95,286.03,286.87,68262998,0.0,1.0,2.01,1,5.452384721027492e-05
2019-08-28,286.14,289.07,285.25,288.89,58891544,0.0,1.0,1.98,1,5.371796231679049e-05
2019-08-29,291.72,293.16,290.61,292.58,57998913,0.0,1.0,1.99,1,5.398661688071904e-05
2019-08-30,294.22,294.24,291.42,292.45,62831109,0.0,1.0,1.99,4,0.0002159639554808
2019-09-03,290.57,291.58,289.27,290.74,69078772,0.0,1.0,1.99,1,5.398661688071904e-05
2019-09-04,293.14,294.06,292.31,294.04,46813644,0.0,1.0,1.98,1,5.371796231679049e-05
2019-09-05,296.79,298.83,294.0,297.82,83197295,0.0,1.0,1.97,1,5.344928147987815e-05
2019-09-06,298.17,298.76,297.42,298.05,49510922,0.0,1.0,1.97,3,0.0001603564150693
2019-09-09,299.14,299.24,297.16,298.2,51086154,0.0,1.0,1.96,1,5.3180574364875e-05
2019-09-10,297.36,298.2,295.97,298.13,57698673,0.0,1.0,1.96,1,5.3180574364875e-05
2019-09-11,298.47,300.34,297.75,300.25,68008165,0.0,1.0,1.95,1,5.2911840966674006e-05
2019-09-12,301.25,302.46,300.41,301.29,72546530,0.0,1.0,1.96,1,5.3180574364875e-05
2019-09-13,301.78,302.17,300.68,301.09,62053458,0.0,1.0,1.95,3,0.0001587439220369
2019-09-16,299.84,301.14,299.45,300.16,57934320,0.0,1.0,1.96,1,5.3180574364875e-05
2019-09-17,299.94,301.02,299.75,300.92,42770135,0.0,1.0,1.99,1,5.398661688071904e-05
2019-09-18,300.49,301.22,298.24,301.1,73875018,0.0,1.0,1.99,1,5.398661688071904e-05
2019-09-19,301.53,302.63,300.71,301.08,77933334,0.0,1.0,1.95,1,5.2911840966674006e-05
2019-09-20,300.36,300.67,297.41,298.28,96939851,1.383619,1.0,1.93,3,0.0001571311152437
2019-09-23,297.55,299.0,297.27,298.21,47134009,0.0,1.0,1.91,1,5.18366444381968e-05
2019-09-24,299.41,299.84,294.81,295.87,97160127,0.0,1.0,1.94,1,5.26430812799461e-05
2019-09-25,295.96,298.11,294.33,297.62,73267803,0.0,1.0,1.92,1,5.210548302092555e-05
2019-09-26,297.63,297.86,295.45,297.0,58594707,0.0,1.0,1.89,1,5.129888834054519e-05
2019-09-27,297.83,297.95,293.69,295.4,84755721,0.0,1.0,1.83,3,0.0001490623705719
2019-09-30,295.97,297.55,295.92,296.77,52438861,0.0,1.0,1.8,1,4.887768249783875e-05
2019-10-01,297.74,298.46,293.0,293.24,89425082,0.0,1.0,1.88,1,5.102997081518623e-05
2019-10-02,291.5,291.51,286.64,288.06,124208927,0.0,1.0,1.82,1,4.941591266871548e-05
2019-10-03,287.81,290.45,284.82,290.42,85718095,0.0,1.0,1.79,1,4.860852786614522e-05
2019-10-04,291.14,294.63,291.08,294.35,66737063,0.0,1.0,1.7,3,0.0001385612458439
2019-10-07,293.47,295.26,292.77,293.08,60549809,0.0,1.0,1.71,1,4.645434102257262e-05
2019-10-08,291.04,291.85,288.49,288.53,101367099,0.0,1.0,1.75,1,4.753164557813605e-05
2019-10-09,290.75,292.3,290.06,291.27,64341784,0.0,1.0,1.72,1,4.672370676717108e-05
2019-10-10,291.18,294.21,291.0,293.24,54459839,0.0,1.0,1.69,1,4.591553029098528e-05
2019-10-11,296.27,298.74,296.14,296.28,101099695,0.0,1.0,1.68,3,0.0001369445066712
2019-10-14,295.93,296.67,295.57,295.95,40467320,0.0,1.0,1.68,1,4.564608529356029e-05
2019-10-15,297.1,299.7,296.97,298.88,48123837,0.0,1.0,1.68,1,4.564608529356029e-05
2019-10-16,298.37,299.16,297.92,298.4,50293197,0.0,1.0,1.67,1,4.5376613868164384e-05
2019-10-17,299.68,300.24,298.52,299.28,46676445,0.0,1.0,1.66,1,4.510711600946848e-05
2019-10-18,298.69,299.4,297.03,297.97,64293228,0.0,1.0,1.66,3,0.0001353274520761
2019-10-21,299.42,300.21,298.94,299.99,39388285,0.0,1.0,1.66,1,4.510711600946848e-05
2019-10-22,300.58,300.9,298.91,299.01,49028214,0.0,1.0,1.67,1,4.5376613868164384e-05
2019-10-23,298.73,299.94,298.5,299.88,34857719,0.0,1.0,1.65,1,4.483759171258761e-05
2019-10-24,300.91,301.07,299.46,300.37,35688865,0.0,1.0,1.65,1,4.483759171258761e-05
2019-10-25,299.74,302.2,299.68,301.6,45145150,0.0,1.0,1.67,3,0.0001361360188092
2019-10-28,302.94,303.85,302.91,303.3,40174540,0.0,1.0,1.66,1,4.510711600946848e-05
2019-10-29,303.0,304.23,302.86,303.21,44201626,0.0,1.0,1.65,1,4.483759171258761e-05
2019-10-30,303.43,304.55,301.99,304.14,49542312,0.0,1.0,1.63,1,4.4298463782510566e-05
2019-10-31,304.13,304.13,301.73,303.33,68955393,0.0,1.0,1.62,1,4.4028860139100345e-05
2019-11-01,304.92,306.19,304.74,306.14,71071915,0.0,1.0,1.54,3,0.0001256184937079
2019-11-04,307.85,308.0,306.96,307.37,60270655,0.0,1.0,1.52,1,4.13313675915461e-05
2019-11-05,307.59,307.92,306.71,307.03,42809998,0.0,1.0,1.53,1,4.160123606089528e-05
2019-11-06,307.03,307.4,306.06,307.1,46402927,0.0,1.0,1.56,1,4.241068245391944e-05
2019-11-07,308.57,309.65,307.66,308.18,53823043,0.0,1.0,1.56,1,4.241068245391944e-05
2019-11-08,307.8,309.0,307.03,308.94,49019213,0.0,1.0,1.56,3,0.0001272374434357
2019-11-11,307.42,308.54,307.27,308.35,35775777,0.0,1.0,1.55,1,4.214089348697492e-05
2019-11-12,308.75,309.99,308.15,309.0,46141997,0.0,1.0,1.55,1,4.214089348697492e-05
2019-11-13,307.91,309.54,307.66,309.1,54261698,0.0,1.0,1.59,1,4.321989043298835e-05
2019-11-14,308.79,309.64,308.09,309.55,51148052,0.0,1.0,1.57,1,4.268044493027645e-05
2019-11-15,311.02,311.84,310.26,311.79,61990853,0.0,1.0,1.57,3,0.0001280467997299
2019-11-18,311.53,312.28,311.03,312.02,49285964,0.0,1.0,1.57,1,4.268044493027645e-05
2019-11-19,312.68,312.69,311.22,311.93,67663099,0.0,1.0,1.57,1,4.268044493027645e-05
2019-11-20,311.28,311.85,309.06,310.77,79200298,0.0,1.0,1.57,1,4.268044493027645e-05
2019-11-21,310.89,311.01,309.39,310.27,54403450,0.0,1.0,1.57,1,4.268044493027645e-05
2019-11-22,311.09,311.24,309.85,310.96,44803329,0.0,1.0,1.58,3,0.0001288560769983
2019-11-25,311.98,313.37,311.98,313.37,48606151,0.0,1.0,1.58,1,4.295018092159708e-05
2019-11-26,313.41,314.28,313.06,314.08,37515200,0.0,1.0,1.61,1,4.375923003641091e-05
2019-11-27,314.61,315.48,314.37,315.48,44260649,0.0,1.0,1.6,2,8.698103828197468e-05
2019-11-29,314.86,315.13,314.06,314.31,36592740,0.0,1.0,1.62,3,0.0001320923961241
2019-12-02,314.59,314.66,311.17,311.64,75719967,0.0,1.0,1.59,1,4.321989043298835e-05
2019-12-03,308.65,309.64,307.13,309.55,74784721,0.0,1.0,1.6,1,4.3489573469557286e-05
2019-12-04,310.7,312.12,310.32,311.46,49007961,0.0,1.0,1.57,1,4.268044493027645e-05
2019-12-05,312.23,312.25,310.58,312.02,40657041,0.0,1.0,1.55,1,4.214089348697492e-05
2019-12-06,314.12,315.31,314.11,314.87,48926121,0.0,1.0,1.54,3,0.0001256184937079
2019-12-09,314.44,315.18,313.8,313.88,34788380,0.0,1.0,1.53,1,4.160123606089528e-05
2019-12-10,313.82,314.55,312.81,313.53,52609340,0.0,1.0,1.54,1,4.187107802433587e-05
2019-12-11,314.03,314.7,313.44,314.42,46889653,0.0,1.0,1.56,1,4.241068245391944e-05
2019-12-12,314.43,317.99,314.17,317.13,96035635,0.0,1.0,1.57,1,4.268044493027645e-05
2019-12-13,316.87,318.67,316.02,317.32,81489263,0.0,1.0,1.56,3,0.0001272374434357
2019-12-16,319.22,320.15,317.25,319.5,82723814,0.0,1.0,1.57,1,4.268044493027645e-05
2019-12-17,319.92,320.25,319.48,319.57,61062693,0.0,1.0,1.57,1,4.268044493027645e-05
2019-12-18,320.0,320.25,319.53,319.59,48721894,0.0,1.0,1.56,1,4.241068245391944e-05
2019-12-19,319.8,320.98,319.52,320.9,85248597,0.0,1.0,1.56,1,4.241068245391944e-05
2019-12-20,320.46,321.97,319.39,320.73,149214080,1.57,1.0,1.57,3,0.0001280467997299
2019-12-23,321.59,321.65,321.06,321.22,52980805,0.0,1.0,1.58,1,4.295018092159708e-05
2019-12-24,321.47,321.52,320.9,321.23,20270007,0.0,1.0,1.59,2,8.644164882487537e-05
2019-12-26,321.65,322.95,321.64,322.94,30854382,0.0,1.0,1.58,1,4.295018092159708e-05
2019-12-27,323.74,323.8,322.28,322.86,42523486,0.0,1.0,1.58,3,0.0001288560769983
2019-12-30,322.95,323.1,320.55,321.08,49652827,0.0,1.0,1.57,1,4.268044493027645e-05
2019-12-31,320.53,322.13,320.15,321.86,57059907,0.0,1.0,1.57,2,8.536271148118502e-05
2020-01-02,323.54,324.89,322.53,324.87,59037072,0.0,1.0,1.55,1,4.214089348697492e-05
2020-01-03,321.16,323.64,321.1,322.41,77708081,0.0,1.0,1.54,3,0.0001256184937079
2020-01-06,320.49,323.73,320.36,323.64,55596982,0.0,1.0,1.52,1,4.13313675915461e-05
2020-01-07,323.02,323.54,322.24,322.73,40461249,0.0,1.0,1.56,1,4.241068245391944e-05
2020-01-08,322.94,325.78,322.67,324.45,68177241,0.0,1.0,1.54,1,4.187107802433587e-05
2020-01-09,326.16,326.73,325.52,326.65,48421935,0.0,1.0,1.54,1,4.187107802433587e-05
2020-01-10,327.29,327.46,325.2,325.71,53028660,0.0,1.0,1.54,3,0.0001256184937079
2020-01-13,326.39,327.96,325.92,327.95,47026115,0.0,1.0,1.54,1,4.187107802433587e-05
2020-01-14,327.47,328.62,326.84,327.45,62784185,0.0,1.0,1.57,1,4.268044493027645e-05
2020-01-15,327.35,329.02,327.26,328.19,71870739,0.0,1.0,1.57,1,4.268044493027645e-05
2020-01-16,329.7,330.92,329.45,330.92,53788867,0.0,1.0,1.57,1,4.268044493027645e-05
2020-01-17,331.7,332.18,330.85,331.95,95778839,0.0,1.0,1.55,4,0.0001685742293764
2020-01-21,330.9,332.18,330.82,331.3,77624157,0.0,1.0,1.56,1,4.241068245391944e-05
2020-01-22,332.24,332.95,331.17,331.34,48705035,0.0,1.0,1.56,1,4.241068245391944e-05
2020-01-23,330.63,332.17,329.41,331.72,51828259,0.0,1.0,1.55,1,4.214089348697492e-05
2020-01-24,332.44,332.53,327.36,328.77,87465785,0.0,1.0,1.55,3,0.0001264280081001
2020-01-27,323.03,325.12,322.66,323.5,83797934,0.0,1.0,1.54,1,4.187107802433587e-05
2020-01-28,325.06,327.85,323.6,326.89,63519891,0.0,1.0,1.55,1,4.214089348697492e-05
2020-01-29,328.38,328.63,326.4,326.62,53714641,0.0,1.0,1.57,1,4.268044493027645e-05
2020-01-30,324.36,327.91,323.54,327.68,75184385,0.0,1.0,1.56,1,4.241068245391944e-05
2020-01-31,327.0,327.17,320.73,321.73,113659402,0.0,1.0,1.57,3,0.0001280467997299
2020-02-03,323.35,326.16,323.22,324.12,68931216,0.0,1.0,1.55,1,4.214089348697492e-05
2020-02-04,328.07,330.01,327.72,329.06,61704740,0.0,1.0,1.57,1,4.268044493027645e-05
2020-02-05,332.27,333.09,330.67,332.86,64864742,0.0,1.0,1.57,1,4.268044493027645e-05
2020-02-06,333.91,334.19,332.8,333.98,49982975,0.0,1.0,1.57,1,4.268044493027645e-05
2020-02-07,332.82,333.99,331.6,332.2,64074382,0.0,1.0,1.57,3,0.0001280467997299
2020-02-10,331.23,334.75,331.19,334.68,41779456,0.0,1.0,1.56,1,4.241068245391944e-05
2020-02-11,336.16,337.02,334.68,335.26,54773045,0.0,1.0,1.58,1,4.295018092159708e-05
2020-02-12,336.83,337.65,336.43,337.42,42844434,0.0,1.0,1.57,1,4.268044493027645e-05
2020-02-13,335.86,338.12,335.56,337.06,54038002,0.0,1.0,1.58,1,4.295018092159708e-05
2020-02-14,337.51,337.73,336.2,337.6,64518123,0.0,1.0,1.59,4,0.0001728907698084
2020-02-18,336.51,337.67,335.21,336.73,57195407,0.0,1.0,1.58,1,4.295018092159708e-05
2020-02-19,337.79,339.08,337.48,338.34,48587393,0.0,1.0,1.58,1,4.295018092159708e-05
2020-02-20,337.74,338.64,333.68,336.95,73891268,0.0,1.0,1.58,1,4.295018092159708e-05
2020-02-21,335.47,335.81,332.58,333.48,113656552,0.0,1.0,1.58,3,0.0001288560769983
2020-02-24,323.14,333.56,321.24,322.42,160991237,0.0,1.0,1.56,1,4.241068245391944e-05
2020-02-25,323.94,324.61,311.69,312.65,217564684,0.0,1.0,1.53,1,4.160123606089528e-05
2020-02-26,314.18,318.11,310.7,311.5,192818004,0.0,1.0,1.53,1,4.160123606089528e-05
2020-02-27,305.46,311.56,297.51,297.51,282544492,0.0,1.0,1.53,1,4.160123606089528e-05
2020-02-28,288.7,297.89,285.54,296.26,384911854,0.0,1.0,1.45,3,0.0001183293040618
2020-03-02,298.21,309.16,294.46,309.09,237377617,0.0,1.0,1.27,1,3.457602610978938e-05
2020-03-03,309.5,313.84,297.57,300.24,298851919,0.0,1.0,1.13,1,3.078576681980749e-05
2020-03-04,306.12,313.1,303.33,312.86,175893889,0.0,1.0,0.95,1,2.5904880103011507e-05
2020-03-05,304.98,308.47,300.01,302.46,185533970,0.0,1.0,0.72,1,1.9655545901997584e-05
2020-03-06,293.15,298.78,290.23,297.46,228315219,0.0,1.0,0.62,3,5.080287186132182e-05
2020-03-09,275.3,284.19,273.45,274.23,305980554,0.0,1.0,0.45,1,1.230118599560015e-05
2020-03-10,284.64,288.52,273.5,288.42,274894230,0.0,1.0,0.33,1,9.026251556631948e-06
2020-03-11,280.7,281.94,270.88,274.36,254604444,0.0,1.0,0.44,1,1.2028423851395686e-05
2020-03-12,256.0,266.66,247.68,248.11,389612072,0.0,1.0,0.42,1,1.148281830642972e-05
2020-03-13,263.09,271.48,248.52,269.32,326142197,0.0,1.0,0.33,3,2.707899909060174e-05
2020-03-16,241.18,256.9,237.36,239.85,295019288,0.0,1.0,0.28,1,7.66054249790038e-06
2020-03-17,245.04,256.17,237.07,252.8,260566279,0.0,1.0,0.24,1,6.567486222630592e-06
2020-03-18,236.25,248.37,228.02,240.0,324845381,0.0,1.0,0.19,1,5.200554024531456e-06
2020-03-19,239.25,247.38,232.22,240.51,288124389,0.0,1.0,0.02,1,5.478905682476665e-07
2020-03-20,242.53,244.47,228.5,228.8,344276957,1.405559,1.0,0.04,3,3.287019276099201e-06
2020-03-23,228.19,229.68,218.26,222.95,323100167,0.0,1.0,0.05,1,1.3695215999032229e-06
2020-03-24,234.42,244.1,233.8,243.15,233038623,0.0,1.0,0.02,1,5.478905682476665e-07
2020-03-25,244.87,256.35,239.75,246.79,297989659,0.0,1.0,0.01,1,2.739589426425937e-07
2020-03-26,249.52,262.8,249.05,261.2,256107410,0.0,1.0,0.0,1,0.0
2020-03-27,253.27,260.81,251.05,253.42,223871285,0.0,1.0,0.0,3,0.0
2020-03-30,255.7,262.43,253.53,261.65,171274407,0.0,1.0,0.03,1,8.217948828104227e-07
2020-03-31,260.56,263.33,256.22,257.75,193290928,0.0,1.0,0.12,1,3.285705604705313e-06
2020-04-01,247.98,257.66,243.9,246.15,188373330,0.0,1.0,0.11,1,3.0120468466066086e-06
2020-04-02,245.19,252.68,244.59,251.83,176669824,0.0,1.0,0.09,1,2.4646475380585287e-06
2020-04-03,250.76,253.32,245.22,248.19,134538553,0.0,1.0,0.09,3,7.393960838042446e-06
2020-04-06,257.84,267.0,248.17,264.86,186692564,0.0,1.0,0.1,1,2.7383608263154e-06
2020-04-07,274.21,275.03,264.89,265.13,199187791,0.0,1.0,0.15,1,4.106518359803246e-06
2020-04-08,267.96,276.0,265.25,274.03,152670223,0.0,1.0,0.14,1,3.83294135586354e-06
2020-04-09,277.58,281.2,275.47,278.2,189948139,0.0,1.0,0.22,4,2.4083397326180037e-05
2020-04-13,277.14,277.51,271.41,275.66,114353986,0.0,1.0,0.25,1,6.840791065387819e-06
2020-04-14,280.98,284.9,275.51,283.79,133510280,0.0,1.0,0.26,1,7.114068722113842e-06
2020-04-15,277.57,283.94,275.46,277.76,121155983,0.0,1.0,0.2,1,5.473994880045296e-06
2020-04-16,279.15,280.03,275.76,279.1,126144324,0.0,1.0,0.14,1,3.83294135586354e-06
2020-04-17,285.38,287.3,282.4,286.64,146455688,0.0,1.0,0.14,3,1.1498868141890384e-05
2020-04-20,282.61,286.79,281.35,281.59,99323028,0.0,1.0,0.12,1,3.285705604705313e-06
2020-04-21,276.73,278.04,272.02,273.04,125772551,0.0,1.0,0.12,1,3.285705604705313e-06
2020-04-22,278.35,281.0,276.91,279.1,92831657,0.0,1.0,0.11,1,3.0120468466066086e-06
2020-04-23,280.49,283.94,278.75,279.08,103685412,0.0,1.0,0.12,1,3.285705604705313e-06
2020-04-24,280.73,283.7,278.5,282.97,85042563,0.0,1.0,0.11,3,9.03616775715932e-06
2020-04-27,285.12,288.27,284.62,287.05,77516422,0.0,1.0,0.12,1,3.285705604705313e-06
2020-04-28,291.02,291.4,285.4,285.73,104797847,0.0,1.0,0.12,1,3.285705604705313e-06
2020-04-29,291.53,294.88,290.41,293.21,118066585,0.0,1.0,0.11,1,3.0120468466066086e-06
2020-04-30,291.71,293.32,288.59,290.48,121537052,0.0,1.0,0.1,1,2.7383608263154e-06
2020-05-01,285.31,290.66,281.52,282.79,125045778,0.0,1.0,0.09,3,7.393960838042446e-06
2020-05-04,280.74,283.9,279.13,283.57,80462952,0.0,1.0,0.12,1,3.285705604705313e-06
2020-05-05,286.64,289.25,283.71,286.19,79199214,0.0,1.0,0.13,1,3.5593371059405854e-06
2020-05-06,288.04,288.46,283.78,284.25,72980387,0.0,1.0,0.13,1,3.5593371059405854e-06
2020-05-07,287.75,289.78,287.13,287.68,74788296,0.0,1.0,0.12,1,3.285705604705313e-06
2020-05-08,291.09,292.95,289.86,292.44,76446082,0.0,1.0,0.11,3,9.03616775715932e-06
2020-05-11,290.34,294.0,289.88,292.5,78982891,0.0,1.0,0.12,1,3.285705604705313e-06
2020-05-12,293.79,294.24,286.52,286.67,94484342,0.0,1.0,0.12,1,3.285705604705313e-06
2020-05-13,286.06,287.19,278.96,281.6,144035915,0.0,1.0,0.13,1,3.5593371059405854e-06
2020-05-14,278.95,285.11,272.99,284.97,121473094,0.0,1.0,0.13,1,3.5593371059405854e-06
2020-05-15,282.37,286.33,281.34,286.28,111015834,0.0,1.0,0.12,3,9.85714920176406e-06
2020-05-18,293.05,296.75,292.7,295.0,119719465,0.0,1.0,0.12,1,3.285705604705313e-06
2020-05-19,294.35,296.21,291.95,291.97,94317356,0.0,1.0,0.13,1,3.5593371059405854e-06
2020-05-20,295.82,297.87,295.57,296.93,85279592,0.0,1.0,0.13,1,3.5593371059405854e-06
2020-05-21,296.79,297.67,293.69,294.88,77863922,0.0,1.0,0.12,1,3.285705604705313e-06
2020-05-22,294.57,295.63,293.22,295.44,63697627,0.0,1.0,0.12,4,1.3142887194117492e-05
2020-05-26,301.93,302.19,295.46,299.08,88604807,0.0,1.0,0.12,1,3.285705604705313e-06
2020-05-27,302.12,303.57,296.87,303.53,104086252,0.0,1.0,0.14,1,3.83294135586354e-06
2020-05-28,304.65,306.84,302.24,302.97,90232213,0.0,1.0,0.15,1,4.106518359803246e-06
2020-05-29,302.46,304.96,299.47,304.32,119067393,0.0,1.0,0.15,3,1.231960566983048e-05
2020-06-01,303.62,306.21,303.06,305.55,55696013,0.0,1.0,0.14,1,3.83294135586354e-06
2020-06-02,306.55,308.13,305.1,308.08,73635043,0.0,1.0,0.14,1,3.83294135586354e-06
2020-06-03,310.24,313.22,309.94,312.18,91750087,0.0,1.0,0.15,1,4.106518359803246e-06
2020-06-04,311.11,313.0,309.08,311.36,75471787,0.0,1.0,0.16,1,4.380068123088776e-06
2020-06-05,317.23,321.27,317.16,319.34,150302461,0.0,1.0,0.15,3,1.231960566983048e-05
2020-06-08,320.22,323.41,319.63,323.2,73310274,0.0,1.0,0.15,1,4.106518359803246e-06
2020-06-09,320.3,323.28,319.36,320.79,77174695,0.0,1.0,0.17,1,4.653590651493289e-06
2020-06-10,321.42,322.39,318.22,319.0,93944722,0.0,1.0,0.19,1,5.200554024531456e-06
2020-06-11,311.46,312.15,300.01,300.61,208285190,0.0,1.0,0.17,1,4.653590651493289e-06
2020-06-12,308.24,309.08,298.6,304.21,194450402,0.0,1.0,0.17,3,1.3960836922066733e-05
2020-06-15,298.02,308.28,296.74,307.05,134968796,0.0,1.0,0.16,1,4.380068123088776e-06
2020-06-16,315.48,315.64,307.67,312.96,137048347,0.0,1.0,0.18,1,4.927085950123811e-06
